EnterpriseID1,EnterpriseID2,MATCH_SCORE
15406351,15606675,9
12530505,13540658,6
15558739,15628956,9
15479948,15501964,8
15850696,15861996,8
15686914,15979612,7
15454260,15502468,11
14696290,15652739,6
15392328,15803378,8
15999786,16007411,6
15422605,15455588,5
13291090,15918620,4
15662249,16006238,10
15378747,15909665,5
15903964,15909039,5
15765484,15868316,4
15891289,15995892,6
15865463,15986691,5
15528279,15964092,4
15558599,15925437,7
15375361,15567868,4
15469806,15580307,7
15646965,15702725,8
15565717,15594850,7
15684727,15730080,8
15728557,15757079,8
15912214,16021197,9
15395287,15512184,5
15469099,15787880,4
15383491,15901173,4
15925323,15972215,8
15645966,15777858,4
15407952,15651966,8
15948817,15955704,9
15574905,15785994,6
15537817,15961599,8
15509628,15836243,7
15450112,16011986,4
15941896,15953048,8
15741262,15868064,9
15746561,15971893,8
13783405,14852917,5
15622177,15647445,8
15497626,15564388,8
15667553,15939828,4
12390972,14448698,4
15996545,16007583,8
15845893,16027978,4
15658237,16009448,7
15510066,15927224,9
15896182,15945899,7
15383477,15898764,8
14600781,15278902,4
15411053,15739754,6
15535749,15863327,8
15765778,16008892,8
15618199,15958865,6
15554866,15972808,8
15375888,15379216,9
15809980,15984607,6
15532184,15684261,9
15757140,15775180,9
15696664,15840006,9
15435184,15439858,8
15586279,15869383,7
15474502,15715315,5
15448779,15604408,7
15784798,15966479,4
15682394,15971247,7
15519705,15709506,8
15428777,15686815,9
15436998,15713262,9
15653304,15991427,6
15445121,15581523,8
15469086,15816853,7
15455081,15755253,7
13147613,15143863,4
15688565,15741108,9
15766456,15941167,5
15547472,15836868,8
15552558,15907076,8
15706180,15988408,7
15427787,15816685,6
15769709,15772654,9
13972501,14647804,5
15702388,15966479,5
15702119,15831978,9
15473150,15719630,6
15621796,15723638,7
15563709,15572815,7
15762880,15909685,7
15646001,16022019,7
15556101,15871601,9
13384069,14133827,5
15661980,15989047,9
14725196,15227378,4
15463401,15601206,7
15412290,15853784,8
15566521,16000490,7
15380074,15800070,5
15959357,16007795,8
12582785,14949797,5
12540910,14655013,4
15444322,15839141,5
15654984,15869998,7
15860303,16007360,9
15475635,15947790,7
13167114,13880961,5
15414919,15455567,8
15818558,15945946,5
15805205,15868697,7
15563001,15810560,8
15890099,15955073,5
15374979,15640652,4
15501678,15528279,4
15834861,15842885,4
15433534,15926663,6
15474346,15551120,6
15547605,15994268,9
15520711,15824029,7
15537693,15963228,9
15397712,15845898,9
15714060,16021924,5
15767636,15997504,4
15417579,15758478,6
12366148,12624835,5
15569530,15659251,5
15762303,15833121,8
15411267,15500131,8
15673626,15728838,9
15745615,15845580,7
15490029,15576458,8
15387402,15891649,8
15730301,15868167,8
15730845,15945706,8
15407615,15484704,6
15663000,15786169,5
15527782,15750606,6
15610047,15771715,4
15375043,15715109,6
12485492,12611258,5
15639737,15979962,5
15748658,16022288,7
15537422,15719805,9
15714639,15724873,6
15474959,15565777,4
15533740,16024694,4
15495538,15799352,4
13237026,15346496,5
15384897,15634441,7
15626991,15906857,5
15790235,15976020,8
15516626,15605914,8
15686297,15745115,8
15945263,16002566,7
15452362,15618428,7
15435302,15774768,6
15454712,15720773,9
15682163,15848380,4
15558830,15613949,4
15633136,15911899,7
15563877,15779765,4
15386344,15615670,9
15528344,15625274,7
15554671,15645097,4
15575446,15951437,7
15440982,15609414,7
15684108,15695670,9
15505008,15852871,7
15524998,15567695,10
15442335,15954372,7
15393002,15493083,9
15390451,15861539,5
15379818,15753483,5
15624835,15938038,8
15525154,15784118,4
15861305,15964189,8
15550864,15974911,6
15526311,15821985,10
15774052,15873828,5
15450691,15496380,5
15731991,15949426,9
15419795,15804603,8
15806519,15831952,9
14461666,14818955,5
15654398,15970404,8
15648605,15806596,4
15507228,15526905,5
15467923,15820293,5
15822271,15897501,7
15433095,15861810,4
15818282,15972592,6
15653205,15956609,4
15529143,16016031,8
15848009,15918472,6
15515335,15611538,8
15736158,15860731,5
15430163,15706981,4
15692256,15873506,5
15817761,15947025,7
15621261,16014743,8
15824439,15922686,4
15809480,15924753,6
15743929,15779616,7
15466207,15920993,7
15623764,15721520,5
15836170,15977233,8
15377196,15987277,9
15387499,15690390,6
15951453,16027978,4
15644804,15772927,5
15610338,15880435,9
15652844,15879388,8
15787743,15869062,7
15602126,15671314,6
15641023,15978769,8
15493968,15498122,7
15446576,15870942,5
14566187,15489382,4
15409274,15912890,6
13027351,15306516,5
15851353,15910465,6
15546228,15921276,9
13599576,14954692,5
15389940,15944396,4
15706751,15783687,5
15812017,15834804,8
15499992,15680724,4
15391699,15736001,8
12398477,12703860,4
15580601,15767981,4
15560371,15587874,9
15578938,15945976,5
15525215,15906221,8
15709823,15950525,6
15406781,15638637,8
13984680,14919481,5
15635737,15823752,8
15781926,15967731,4
15442269,15788322,7
15421550,15564692,7
15453706,15652844,6
15959377,15989971,8
15710690,15726379,6
15456179,15874101,10
15627716,15737237,7
15480195,15991085,5
15408078,15785659,4
15378351,15630740,6
15434982,15749556,4
12894701,15369471,4
15510210,15853488,7
15485294,15522355,7
13688922,14596822,6
15653268,15673236,4
15843527,16012972,4
15454712,15669140,7
15865939,15881505,7
15635505,15753545,4
15572530,15856194,8
15376263,15748830,6
15795448,15988422,4
15731490,15747946,6
15380875,15814556,7
12725560,13985637,4
15468406,15502520,8
15528741,15545330,7
15469081,15999740,9
15631501,15942292,6
15488566,15938506,6
15534284,15747602,8
15597419,15870234,7
15380589,15612180,5
15460592,15718737,8
15569960,15861746,7
15645867,15816243,8
15515618,15904423,4
15477666,15540266,6
15428360,15543798,4
15851666,15947436,7
15811421,15928615,7
15564054,15999426,7
15423730,15990991,6
15459413,15991181,7
15553820,15625107,7
12959708,13471006,5
15455731,15951170,8
15441337,15543105,10
15828179,15860040,7
15854913,15997081,8
15438757,15748321,8
15837793,15886741,7
15539041,15844050,8
15429109,15927629,7
15739297,15962512,7
13717201,15149776,6
15653133,15966034,7
15597193,15957062,10
15557823,15879804,9
15423548,15746571,5
15444445,15545502,5
14493172,15403741,5
15638360,16021655,9
15585311,15811515,9
15717608,16017389,4
15515421,15999335,6
15674114,15812237,6
15618051,15952687,8
15788429,15821185,7
15719872,16017287,9
15566500,15775369,6
15570991,15632410,8
15384537,15728853,4
15515942,15913556,7
15543306,15682719,4
15741129,15926402,4
15638527,15868406,8
15473417,15515708,8
15455817,15842715,6
15810873,15974170,7
15571249,15910437,5
15382812,15584339,5
15385417,15649297,4
15440966,15873543,6
15681517,15852326,10
13004435,14129149,5
15713681,15788325,8
14968099,15877227,5
15389697,15543115,8
15753846,15847371,5
15592058,15926022,4
15425418,15978394,9
15555406,15964605,7
15433005,15851253,8
15432672,15885549,7
15882346,15906242,6
15406506,15913464,8
15443771,15858654,8
15832651,15971875,8
15623161,15720550,8
15566356,15710557,9
15521098,16009271,8
15676094,15688080,9
15457229,15910374,8
15749764,16019143,7
15653557,15662075,4
15375381,15665479,8
15598157,15771706,5
15537748,15657479,7
15634571,15924312,8
15706332,15946136,5
15460573,15632985,8
15590077,15800772,8
15526371,15888035,10
15462439,15685778,6
15546704,15546911,9
15917765,15983254,9
15598520,16022498,9
15426291,15498896,8
15448212,15915352,9
15600847,15928879,9
15420178,16003894,4
15465528,15765166,7
15566742,15947092,8
15572155,15666842,7
15806908,15846091,6
15896476,15950060,5
15519618,15645025,7
15722953,15830633,7
15420200,15472485,8
15429441,15886808,5
14110160,14686622,4
15484445,15971340,7
15482036,15647296,6
15405969,15545843,5
15571176,15596566,4
14091141,14921548,5
15447083,15799158,4
13185823,13477739,5
15545527,15936382,4
15765346,15918422,7
12742239,12992136,4
15451156,15912498,9
15688955,15926022,4
15395870,15480042,8
15453481,15609828,8
13995550,14704254,6
15790194,16002727,5
15399775,15655984,5
12918648,14926128,5
15408458,15791428,4
15636082,15677827,4
15662541,15929821,4
12329263,14778020,5
15398593,15751904,5
15415026,15603990,4
15411655,15805650,5
15529631,15781630,5
15904044,15955362,4
15559758,15884371,8
15620049,15685521,5
15753361,15828058,8
15519910,15748309,6
15870419,15943216,4
15957803,15993252,9
15434736,15496550,6
15387666,15971630,7
15490455,15745426,4
15580642,15691830,8
12720409,15371247,5
15824408,16021454,7
15652918,15761286,7
15421996,15534374,7
15599465,15687378,7
15383433,15916870,4
15557580,15951936,7
15825465,15830652,5
15661511,15688075,7
15676496,15783523,9
15402794,15489917,4
15463181,15820889,5
15898611,16010556,4
15387475,15458416,5
15824060,16027747,8
15705655,15868247,5
15513319,15534651,4
15571834,15728325,8
15608970,15613916,8
15462751,15556964,6
12281534,13296405,5
15542557,15634601,9
15886561,15911955,7
15444891,15778761,10
15872879,15907230,9
15893996,15972089,9
15520139,15706076,8
15477758,15769910,8
15378282,15495052,6
15427476,15459215,4
15604081,15638534,7
15721156,15851264,8
15426835,15478159,4
15615382,15933194,7
15711508,15764404,8
14171509,14714431,4
15651759,15654303,8
15491100,15567713,8
15609999,15795825,8
15641359,15714055,7
15774188,15784385,4
15391390,15680996,4
14810417,14861007,4
15688112,15865824,8
15696037,15976518,4
15762303,15926012,6
15443391,15727831,9
15463540,15589496,8
15399039,15515937,10
15774608,15973969,6
15434696,15481873,9
15848374,16026511,4
12699415,14855250,5
15434331,15559671,6
15484044,15946411,9
15650794,15758509,7
15705668,15940709,5
13684407,13982019,5
15593414,15691267,7
15419682,15918072,8
15711179,15879341,8
15663048,15857828,8
15501702,15517859,4
15938104,15976607,7
15458060,15892021,6
15395512,15452223,6
15477097,15502345,7
15408387,15710010,4
15851285,15989624,6
12377470,15300891,5
15406229,15698869,7
15424190,15765874,4
12230723,12340569,4
12401036,13718604,4
