EnterpriseID1,EnterpriseID2,MATCH_SCORE
13592552,13592557,5
13787290,13787293,5
13390035,13390038,5
12177462,12177465,5
15117513,15117518,5
12370068,12370074,5
13979554,13979560,4
13414242,13414247,4
14547409,14547413,4
12210990,12210992,4
13253046,13253052,4
12394323,12394329,4
12497885,12497888,4
12887057,12887062,4
12685824,12685827,4
12326675,12326681,4
14478443,14478444,4
14339877,14339882,4
12213576,12213578,4
12934644,12934647,4
12459693,12459697,4
13279474,13279476,4
12573880,12573882,4
13256632,13256638,4
14098132,14098133,4
15277182,15277187,4
12715347,12715350,4
14274926,14274927,4
14235944,14235948,4
12699151,12699154,4
12558929,12558930,4
12454561,12454569,4
15338100,15338104,4
13615498,13615503,4
14232746,14232747,4
15038164,15038167,4
14048758,14048760,4
13354010,13354014,4
14077503,14077507,4
14204947,14204948,4
15045808,15045809,4
14121435,14121437,4
14831671,14831677,4
12907716,12907719,4
15133422,15133428,4
14563522,14563528,4
13658626,13658631,4
13871308,13871313,4
12457862,12457864,4
13006578,13006582,4
13140799,13140801,4
14013986,14013991,4
13893439,13893440,4
13106100,13106105,4
15364912,15364918,4
12569644,12569645,4
13102836,13102841,4
12736776,12736779,4
13834529,13834538,4
13568110,13568111,4
12992713,12992715,4
15082752,15082753,4
14463454,14463457,4
14492564,14492570,4
14450592,14450593,4
15212073,15212075,4
15374620,15374626,4
12572786,12572792,4
14501288,14501290,3
13529681,13529690,3
14187023,14187029,3
14316157,14316162,3
14939275,14939278,3
13462603,13462605,3
13850686,13850690,3
14330738,14330742,3
12370199,12370202,3
13280312,13280317,3
14109461,14109467,3
12293816,12293821,3
12798973,12798977,3
13824889,13824893,3
14669443,14669449,3
12982006,12982010,3
15128551,15128552,3
15227100,15227101,3
12329485,12329488,3
15056512,15056516,3
14912001,14912002,3
13365637,13365638,3
14958645,14958650,3
12652514,12652518,3
13454547,13454551,3
12926085,12926091,3
13109391,13109399,3
12601183,12601185,3
14399564,14399565,3
15014667,15014671,3
12725141,12725143,3
15237307,15237308,3
13602035,13602040,3
13322024,13322025,3
13186370,13186375,3
14394635,14394638,3
12246687,12246691,3
13323949,13323954,3
14368998,14369002,3
13689040,13689046,3
13554115,13554116,3
12907318,12907321,3
13735390,13735391,3
15373296,15373299,3
15320955,15320961,3
13519379,13519385,3
12257445,12257446,3
15079929,15079933,3
13066154,13066155,3
13744362,13744366,3
13619775,13619781,3
13479544,13479545,3
13193311,13193314,3
13661494,13661495,3
12193982,12193988,3
14793075,14793077,3
13972901,13972902,3
14152167,14152171,3
13014750,13014752,3
13574723,13574725,3
14823885,14823886,3
14183385,14183389,3
13125375,13125378,3
12499702,12499708,3
14210377,14210380,3
15274907,15274912,3
14969635,14969637,3
13783500,13783503,3
15063284,15063286,3
15314675,15314681,3
14410012,14410016,3
13212749,13212751,3
13435748,13435750,3
12592737,12592738,3
14668364,14668369,3
14074447,14074450,3
15136719,15136724,3
15079967,15079973,3
12277757,12277761,3
14266626,14266630,3
14684763,14684769,3
12977565,12977566,3
14585625,14585632,3
12795248,12795252,3
13408098,13408099,3
13349921,13349927,3
14429587,14429589,3
14229637,14229640,3
12384809,12384811,3
14229823,14229825,3
13802647,13802651,3
12225379,12225381,3
15298548,15298550,3
15028036,15028038,3
13164451,13164454,3
14576857,14576858,3
13056306,13056312,3
14470314,14470315,3
14046775,14046781,3
12632640,12632645,3
13609262,13609268,3
13341148,13341149,3
14098001,14098005,3
14182517,14182521,3
14716277,14716278,3
12462083,12462086,3
14580120,14580125,3
13598154,13598157,3
14665748,14665749,3
14753234,14753240,3
13166364,13166373,3
14234715,14234719,3
13260710,13260711,3
13580807,13580810,3
12828155,12828156,3
12523967,12523970,3
13070815,13070820,3
12225343,12225349,3
14046316,14046317,3
13765807,13765810,3
13158336,13158342,3
12970300,12970302,3
13369786,13369792,3
14357400,14357405,3
13472296,13472297,3
12924614,12924618,3
13516462,13516465,3
12386461,12386466,3
13973278,13973283,3
13751619,13751625,3
13768011,13768016,3
12766476,12766478,3
12725203,12725205,3
14609390,14609392,3
12424103,12424106,3
12290705,12290706,3
12977496,12977497,3
12960618,12960622,3
14096201,14096203,3
13019900,13019901,3
13957990,13957992,3
13745230,13745232,3
13776698,13776702,3
14304279,14304285,3
13758162,13758165,3
14855606,14855607,3
15063857,15063858,3
13619150,13619154,3
13395274,13395277,3
14650559,14650565,3
14215835,14215839,3
14015561,14015562,3
14536568,14536570,3
13758086,13758087,3
15214728,15214731,3
14893281,14893283,3
14486172,14486178,3
13445243,13445249,3
14723083,14723088,3
14718310,14718315,3
12664567,12664571,3
13056822,13056824,3
13879896,13879900,3
12714443,12714449,3
12391095,12391101,3
12762302,12762308,3
12228494,12228500,3
12275994,12275997,3
12960106,12960112,3
13756692,13756696,3
12435938,12435942,3
13821183,13821186,3
12216872,12216875,3
12560702,12560703,3
13950906,13950911,3
14143370,14143373,3
13497078,13497083,3
13951415,13951417,3
14108659,14108662,3
13316989,13316992,3
15079649,15079656,3
15292527,15292532,3
13936134,13936139,3
13318614,13318616,3
13666474,13666475,3
14402536,14402537,3
14085596,14085601,3
15153140,15153142,3
14441594,14441600,3
14479836,14479842,3
15284913,15284918,3
13159874,13159877,3
13727031,13727034,3
13824155,13824157,3
15081486,15081492,3
13908257,13908258,3
14238561,14238565,3
14244735,14244740,3
14565877,14565880,3
14748226,14748228,3
15354087,15354091,3
13274252,13274257,3
13090594,13090596,3
14584425,14584426,3
15220379,15220385,3
12647100,12647105,3
14895581,14895584,3
14469097,14469102,3
12381933,12381938,3
15094508,15094509,3
12929892,12929894,3
12404812,12404817,3
12899077,12899083,3
15284202,15284207,3
12427386,12427391,3
14585270,14585274,3
15309492,15309498,3
12667714,12667715,3
12429194,12429197,3
12221355,12221357,3
13836693,13836694,3
14556995,14556999,3
13015785,13015789,3
14031102,14031106,3
12500807,12500809,3
14591078,14591080,3
14887788,14887794,3
14847610,14847614,3
13183711,13183712,3
14291665,14291670,3
14830950,14830956,3
14506191,14506197,3
12600712,12600713,3
12531114,12531118,3
13969695,13969698,3
14608774,14608776,3
15123482,15123486,3
12960524,12960526,3
14296749,14296750,3
14428196,14428200,3
14846480,14846484,3
14545136,14545143,3
14733036,14733041,3
12897329,12897330,3
14603691,14603694,3
13084061,13084062,3
13243654,13243657,3
13457839,13457841,3
14216182,14216186,3
14526200,14526203,3
13624373,13624375,3
12492424,12492430,3
14872151,14872156,3
14805894,14805896,3
13766474,13766478,3
14809879,14809880,3
14297600,14297605,3
15046857,15046864,3
13709048,13709051,3
13187533,13187534,3
13957540,13957545,3
14072311,14072313,3
13469997,13469999,3
13779257,13779263,3
12916557,12916560,3
13762688,13762692,3
12932997,12933002,3
13207077,13207078,3
13058863,13058865,3
14362219,14362220,3
14966974,14966978,3
14365618,14365621,3
12527024,12527025,3
14595728,14595734,3
12401894,12401895,3
14214072,14214078,3
15298634,15298637,3
13261893,13261899,3
13558044,13558046,3
14839914,14839917,3
13418804,13418809,3
12789548,12789552,3
12286164,12286165,3
13877860,13877863,3
15260570,15260572,3
15144046,15144052,3
14448992,14448996,3
13315532,13315537,3
15045762,15045766,3
15028889,15028893,3
12916717,12916721,3
12741082,12741085,3
14826482,14826488,3
13517242,13517246,3
13215547,13215549,3
14069247,14069252,3
14430191,14430197,3
13383882,13383887,3
13056807,13056808,3
15318533,15318536,3
14777945,14777948,3
13554332,13554337,3
14862420,14862421,3
12942443,12942449,3
13778081,13778085,3
14063633,14063637,3
13916869,13916870,3
14536428,14536430,3
13376700,13376703,3
13270402,13270403,3
15329399,15329401,3
13305388,13305390,3
14993008,14993014,3
13553744,13553750,3
13259996,13259997,3
14337059,14337065,3
13539106,13539107,3
13473748,13473750,3
14733303,14733307,3
14662903,14662909,3
12959550,12959556,3
13668071,13668076,3
14536176,14536179,3
13942695,13942699,3
14455458,14455462,3
13722174,13722175,3
15321255,15321261,3
12513137,12513138,3
14003030,14003032,3
12421109,12421113,3
