EnterpriseID1,EnterpriseID2,MATCH_SCORE
15539020,15601976,14.8571428571
15680920,15713386,14.8571428571
15424047,15618107,14.7142857143
15532107,15578917,14.7142857143
15400155,16008688,14.7142857143
15856198,15869848,14.6943521595
15647931,16002910,14.5238095238
15563362,15730811,14.5032967033
15505946,15614595,14.4753246753
15412881,15604725,14.380952381
15646932,15917430,14.2571428571
15417834,15933801,14.2483766234
15657672,15966239,14.1587301587
15500863,15617087,14.0920634921
15566164,15626667,14.0142857143
15735845,15920235,14.010989011
15451033,15981065,14.0057915058
15494436,15586015,13.9142857143
15572127,15608495,13.8961038961
15573717,16002829,13.8571428571
16000164,16006200,13.8571428571
15394210,15501062,13.8571428571
15515073,15945447,13.8571428571
15434186,15918153,13.8349206349
15553835,15651473,13.7802197802
15405692,15934881,13.7603686636
15582353,15897119,13.7222222222
15403354,15742854,13.7142857143
15707362,15911914,13.7142857143
15425264,15761794,13.7142857143
15435639,15550883,13.7142857143
15689152,15876113,13.7142857143
15785818,15865947,13.7142857143
16007322,16028329,13.7083333333
15391549,15754953,13.7083333333
15491401,15618649,13.6904761905
15719137,15914541,13.6833163991
15597561,15866456,13.6666666667
15387744,15442935,13.6666666667
15403057,15686054,13.6666666667
15484674,15749604,13.6666666667
15380089,15599728,13.6604395604
15442253,15671795,13.6497849976
15822198,15822835,13.6445182724
15432050,15982288,13.6333333333
15697195,15891429,13.6285714286
15384806,15627619,13.6041666667
15737977,15827658,13.5995735608
15484364,15818291,13.589763178
15536108,16018933,13.5855855856
15392033,15873526,13.5757575758
15723806,16009625,13.5666666667
15452062,15787984,13.5666666667
15443386,15801677,13.5654761905
15902987,15991162,13.5555555556
15455736,15656895,13.5555555556
15462624,15641989,13.5555555556
15591830,15855842,13.5555555556
15440336,15886991,13.5333333333
15392936,15515551,13.5205920206
15494808,15822170,13.5186147186
15464911,15770904,13.5166666667
15415469,15475310,13.5087719298
15722707,15788012,13.5
15500938,15998391,13.5
15764423,15834595,13.5
15456733,15699832,13.5
15392207,15427092,13.4954648526
15537701,15855876,13.4945054945
15473551,16011033,13.4935064935
15416223,15774848,13.4887218045
15428296,15943966,13.4791208791
15487385,15873260,13.4786324786
15842485,15912674,13.4666666667
15635286,15943637,13.4611528822
15425363,15600129,13.4537815126
15431661,15555100,13.4507714508
15516821,16002666,13.4404761905
15376644,15407107,13.4380952381
15671364,15870047,13.4343864469
15412279,15466202,13.4332983193
15578074,15728592,13.4166666667
15497250,15660709,13.4155510728
15712177,15712643,13.4053884712
15712078,16018299,13.3972125436
15608256,15935754,13.3888888889
15797584,15868370,13.375
15387258,15574691,13.375
15707931,15718323,13.3694581281
15389093,16020146,13.3666666667
15837657,15929923,13.3604395604
15585893,15607442,13.3583535109
15574757,15699345,13.3555555556
15388659,15438626,13.3476190476
15449010,15522495,13.3399122807
15817864,15998692,13.3333333333
15418020,15482461,13.3333333333
15467988,15837060,13.3333333333
15711687,15993604,13.3235294118
15483702,15822671,13.3214285714
15523282,15816961,13.3157181572
15394044,15652643,13.3089983022
15613379,15972720,13.3
15415179,15890126,13.2876687989
15432366,15628306,13.2777777778
15538239,15713410,13.2777777778
15480992,15772824,13.2777777778
15597366,15803052,13.2666666667
15424476,15999618,13.2649122807
15445110,15453740,13.2571428571
15554293,15701724,13.2333333333
15459473,16015362,13.2309182379
15549546,15615172,13.2285714286
15459981,15690886,13.2268907563
15558864,15769394,13.2244897959
15877814,15909741,13.2207792208
15567566,15671873,13.2142857143
15672763,15676255,13.2037037037
15653329,15866267,13.1918212935
15405567,15605530,13.180952381
15562198,15620617,13.1802197802
15619130,15871422,13.1795472287
15667765,15738274,13.1681493506
15855520,15995823,13.1666666667
15779901,15867499,13.1666666667
