EnterpriseID1,EnterpriseID2,MATCH_SCORE
12370068,12370074,5
13787290,13787293,5
15117513,15117518,5
12326675,12326681,4
12221355,12221357,4
13256632,13256638,4
14563522,14563528,4
13979554,13979560,4
13140799,13140801,4
12714525,12714531,4
12789548,12789552,3
12977496,12977497,3
14893281,14893283,3
12345577,12345578,3
12500807,12500809,3
14723083,14723088,3
13454578,13454580,3
15038633,15038636,3
13782369,13782375,3
15028889,15028893,3
14588077,14588081,3
14143370,14143373,3
14684763,14684769,3
13843667,13843668,3
13758086,13758087,3
12959550,12959556,3
14085596,14085601,3
12916717,12916721,3
13435748,13435750,3
13765807,13765810,3
14585625,14585632,3
14830950,14830956,3
12882904,12882909,3
13537399,13537403,3
14847610,14847614,3
14609390,14609392,3
13702539,13702540,3
12839874,12839878,3
14330738,14330742,3
14862420,14862421,3
14402536,14402537,3
13035394,13035396,3
13877860,13877863,3
12492424,12492430,3
15232692,15232697,3
12766476,12766478,3
15318533,15318536,3
15314675,15314681,3
12275994,12275997,3
13879896,13879900,3
14665748,14665749,3
13517242,13517246,3
13090594,13090596,3
14183385,14183389,3
13158751,13158756,3
14410362,14410365,3
15354087,15354091,3
14501288,14501290,3
14234715,14234719,3
13261893,13261899,3
12926085,12926091,3
12750974,12750980,3
14733036,14733041,3
14502476,14502485,3
13604293,13604294,3
13369786,13369792,3
13454547,13454551,3
13914613,13914615,3
14362219,14362220,3
13322024,13322025,3
12404812,12404817,3
13056822,13056824,3
13070815,13070820,3
15159270,15159275,3
13186370,13186375,3
13554115,13554116,3
13668676,13668681,3
12936168,12936172,2
15201998,15202003,2
14121322,14121327,2
12383523,12383525,2
14792344,14792350,2
14534654,14534658,2
14297382,14297388,2
14001831,14001836,2
13253100,13253103,2
13816494,13816500,2
13143434,13143440,2
15035074,15035077,2
13187255,13187257,2
12592650,12592653,2
13230547,13230551,2
